Time	ECG	ECG_Normalized	Heart_Rate	EDA
234183.0 281.0 0 245.33408531520402 625.0
234206.0 328.0 0 241.38005020705043 625.0
234228.0 314.0 0 237.42601509889684 625.0
234251.0 314.0 0 233.47197999074325 625.0
234293.0 450.0 500 229.5179448825897 625.0
234315.0 335.0 0 225.5639097744361 625.0
234338.0 335.0 0 248.28554903742875 625.0
234359.0 331.0 0 271.0071883004214 625.0
234382.0 325.0 0 293.72882756341403 625.0
234404.0 342.0 0 316.4504668264067 625.0
234427.0 337.0 0 339.17210608939934 625.0
234449.0 377.0 500 361.893745352392 625.0
234471.0 361.0 0 384.61538461538464 625.0
234493.0 342.0 0 414.83516483516485 625.0
234516.0 322.0 0 445.05494505494505 625.0
234538.0 314.0 0 475.27472527472526 625.0
234561.0 403.0 500 505.49450549450546 625.0
234582.0 425.0 0 535.7142857142857 625.0
234605.0 390.0 0 506.83421516754845 625.0
234627.0 348.0 0 477.95414462081123 625.0
234650.0 336.0 0 449.074074074074 625.0
234673.0 333.0 0 420.1940035273368 625.0
234694.0 346.0 0 391.3139329805996 625.0
234717.0 368.0 0 362.4338624338624 625.0
234739.0 392.0 0 333.5537918871252 625.0
234762.0 392.0 0 304.67372134038794 624.0
234804.0 458.0 500 275.7936507936508 624.0
234826.0 339.0 0 246.91358024691357 624.0
234849.0 335.0 0 243.83534728362312 624.0
234871.0 327.0 0 240.7571143203327 623.0
234893.0 336.0 0 237.67888135704226 623.0
234915.0 339.0 0 234.60064839375184 623.0
234938.0 333.0 0 231.5224154304614 623.0
234960.0 349.0 0 228.44418246717098 622.0
234983.0 385.0 0 225.36594950388053 622.0
235004.0 356.0 0 222.2877165405901 622.0
235027.0 328.0 0 219.20948357729966 622.0
235049.0 317.0 0 216.13125061400922 622.0
235072.0 306.0 0 213.0530176507188 621.0
235094.0 383.0 500 209.97478468742838 621.0
235116.0 411.0 0 206.89655172413794 621.0
235138.0 369.0 0 218.72292496967597 621.0
235161.0 316.0 0 230.549298215214 620.0
235184.0 320.0 0 242.37567146075202 620.0
235206.0 330.0 0 254.20204470629005 620.0
235228.0 360.0 0 266.0284179518281 620.0
235250.0 360.0 0 277.8547911973661 620.0
235293.0 477.0 500 289.68116444290416 620.0
235315.0 341.0 0 301.5075376884422 620.0
235337.0 328.0 0 298.26261351601056 620.0
235360.0 329.0 0 295.01768934357887 620.0
235382.0 334.0 0 291.77276517114717 620.0
235405.0 321.0 0 288.52784099871553 620.0
235426.0 303.0 0 285.2829168262839 620.0
235449.0 296.0 0 282.0379926538522 620.0
235471.0 292.0 0 278.7930684814205 620.0
235494.0 286.0 0 275.54814430898887 620.0
235516.0 337.0 500 272.30322013655723 620.0
235538.0 326.0 0 269.05829596412553 620.0
235560.0 294.0 0 322.3894939141576 620.0
235583.0 284.0 0 375.7206918641896 620.0
235605.0 271.0 0 429.05188981422157 620.0
235628.0 346.0 500 482.3830877642537 620.0
235649.0 366.0 0 535.7142857142857 620.0
235672.0 328.0 0 507.8849721706864 620.0
235694.0 249.0 0 480.05565862708715 620.0
235717.0 251.0 0 452.2263450834879 620.0
235740.0 255.0 0 424.3970315398887 620.0
235761.0 255.0 0 396.5677179962894 620.0
235804.0 439.0 500 368.7384044526902 620.0
235827.0 335.0 0 340.90909090909093 620.0
235848.0 334.0 0 330.53012561209283 620.0
235871.0 331.0 0 320.1511603150948 620.0
235893.0 332.0 0 309.7721950180967 619.0
235916.0 339.0 0 299.3932297210986 619.0
235938.0 341.0 0 289.01426442410053 619.0
235960.0 343.0 0 278.6352991271024 619.0
235982.0 335.0 0 268.2563338301044 619.0
236005.0 342.0 0 257.8773685331063 618.0
236027.0 355.0 0 247.49840323610817 618.0
