timeDeltas	HMD	RightTracker	LeftTracker
131028	0,196 1,668 0,312 0,057 0,116 0,003 0,992	0,119 1,154 0,608 -0,210 -0,246 -0,059 0,944	-0,091 1,179 0,406 -0,307 -0,312 -0,094 0,894
131052	0,210 1,666 0,312 0,065 0,190 -0,001 0,980	0,123 1,156 0,611 -0,214 -0,231 -0,056 0,948	-0,088 1,177 0,415 -0,307 -0,300 -0,087 0,899
131072	0,210 1,666 0,312 0,065 0,190 -0,001 0,980	0,123 1,156 0,611 -0,214 -0,231 -0,056 0,948	-0,088 1,177 0,415 -0,307 -0,300 -0,087 0,899
131086	0,207 1,667 0,313 0,064 0,190 0,000 0,980	0,125 1,155 0,607 -0,202 -0,239 -0,055 0,948	-0,087 1,177 0,415 -0,307 -0,300 -0,087 0,899
131094	0,207 1,667 0,313 0,064 0,190 0,000 0,980	0,125 1,155 0,607 -0,202 -0,239 -0,055 0,948	-0,087 1,177 0,415 -0,307 -0,300 -0,087 0,899
131125	0,207 1,667 0,313 0,064 0,190 0,000 0,980	0,125 1,155 0,607 -0,202 -0,239 -0,055 0,948	-0,087 1,177 0,415 -0,307 -0,300 -0,087 0,899
131134	0,217 1,666 0,310 0,067 0,250 0,001 0,966	0,126 1,155 0,608 -0,203 -0,226 -0,049 0,951	-0,082 1,175 0,423 -0,307 -0,288 -0,080 0,904
131148	0,217 1,666 0,310 0,067 0,250 0,001 0,966	0,126 1,155 0,608 -0,203 -0,226 -0,049 0,951	-0,082 1,175 0,423 -0,307 -0,288 -0,080 0,904
131170	0,219 1,666 0,311 0,066 0,268 0,000 0,961	0,126 1,155 0,608 -0,204 -0,219 -0,048 0,953	-0,079 1,174 0,428 -0,306 -0,281 -0,077 0,906
131178	0,219 1,666 0,311 0,066 0,268 0,000 0,961	0,126 1,155 0,608 -0,204 -0,219 -0,048 0,953	-0,079 1,174 0,428 -0,306 -0,281 -0,077 0,906
131186	0,219 1,666 0,311 0,066 0,268 0,000 0,961	0,126 1,155 0,608 -0,204 -0,219 -0,048 0,953	-0,079 1,174 0,428 -0,306 -0,281 -0,077 0,906
131201	0,219 1,666 0,311 0,066 0,268 0,000 0,961	0,126 1,155 0,608 -0,204 -0,219 -0,048 0,953	-0,079 1,174 0,428 -0,306 -0,281 -0,077 0,906
131211	0,220 1,666 0,312 0,066 0,278 -0,001 0,958	0,127 1,155 0,608 -0,205 -0,212 -0,047 0,954	-0,077 1,174 0,434 -0,308 -0,275 -0,074 0,908
131220	0,220 1,666 0,312 0,066 0,278 -0,001 0,958	0,127 1,155 0,608 -0,205 -0,212 -0,047 0,954	-0,077 1,174 0,434 -0,308 -0,275 -0,074 0,908
131242	0,220 1,666 0,312 0,066 0,278 -0,001 0,958	0,127 1,155 0,608 -0,205 -0,212 -0,047 0,954	-0,077 1,174 0,434 -0,308 -0,275 -0,074 0,908
131252	0,220 1,666 0,314 0,065 0,284 -0,002 0,957	0,127 1,155 0,608 -0,206 -0,206 -0,043 0,956	-0,075 1,175 0,439 -0,310 -0,269 -0,070 0,909
131260	0,220 1,666 0,314 0,065 0,284 -0,002 0,957	0,127 1,155 0,608 -0,206 -0,206 -0,043 0,956	-0,075 1,175 0,439 -0,310 -0,269 -0,070 0,909
131286	0,220 1,666 0,314 0,065 0,284 -0,002 0,957	0,127 1,155 0,608 -0,206 -0,206 -0,043 0,956	-0,075 1,175 0,439 -0,310 -0,269 -0,070 0,909
131300	0,220 1,666 0,314 0,065 0,283 -0,002 0,957	0,127 1,155 0,608 -0,206 -0,207 -0,044 0,956	-0,075 1,175 0,439 -0,310 -0,269 -0,070 0,909
131306	0,220 1,666 0,314 0,065 0,283 -0,002 0,957	0,127 1,155 0,608 -0,206 -0,207 -0,044 0,956	-0,075 1,175 0,439 -0,310 -0,269 -0,070 0,909
131319	0,220 1,666 0,314 0,065 0,283 -0,002 0,957	0,127 1,155 0,608 -0,206 -0,207 -0,044 0,956	-0,075 1,175 0,439 -0,310 -0,269 -0,070 0,909
131335	0,222 1,667 0,315 0,065 0,286 -0,002 0,956	0,164 1,158 0,619 -0,207 -0,188 -0,039 0,959	-0,066 1,176 0,444 -0,313 -0,261 -0,065 0,911
131343	0,222 1,667 0,315 0,065 0,286 -0,002 0,956	0,164 1,158 0,619 -0,207 -0,188 -0,039 0,959	-0,066 1,176 0,444 -0,313 -0,261 -0,065 0,911
131348	0,222 1,667 0,315 0,065 0,286 -0,002 0,956	0,164 1,158 0,619 -0,207 -0,188 -0,039 0,959	-0,066 1,176 0,444 -0,313 -0,261 -0,065 0,911
131378	0,222 1,667 0,315 0,065 0,286 -0,002 0,956	0,164 1,158 0,619 -0,207 -0,188 -0,039 0,959	-0,066 1,176 0,444 -0,313 -0,261 -0,065 0,911
131389	0,222 1,668 0,317 0,065 0,287 0,000 0,956	0,169 1,159 0,621 -0,207 -0,187 -0,039 0,959	-0,063 1,177 0,447 -0,313 -0,257 -0,064 0,912
131396	0,222 1,668 0,317 0,065 0,287 0,000 0,956	0,169 1,159 0,621 -0,207 -0,187 -0,039 0,959	-0,063 1,177 0,447 -0,313 -0,257 -0,064 0,912
131416	0,222 1,668 0,317 0,065 0,287 0,000 0,956	0,169 1,159 0,621 -0,207 -0,187 -0,039 0,959	-0,063 1,177 0,447 -0,313 -0,257 -0,064 0,912
131433	0,223 1,667 0,314 0,065 0,288 0,000 0,956	0,172 1,159 0,623 -0,208 -0,188 -0,039 0,959	-0,063 1,177 0,447 -0,314 -0,256 -0,063 0,912
131443	0,223 1,667 0,314 0,065 0,288 0,000 0,956	0,172 1,159 0,623 -0,208 -0,188 -0,039 0,959	-0,063 1,177 0,447 -0,314 -0,256 -0,063 0,912
131462	0,223 1,668 0,319 0,065 0,290 0,001 0,955	0,174 1,159 0,625 -0,208 -0,185 -0,039 0,960	-0,061 1,176 0,450 -0,314 -0,252 -0,062 0,913
131480	0,223 1,668 0,319 0,065 0,290 0,001 0,955	0,174 1,159 0,625 -0,208 -0,185 -0,039 0,960	-0,061 1,176 0,450 -0,314 -0,252 -0,062 0,913
131496	0,224 1,667 0,321 0,065 0,292 0,001 0,954	0,174 1,160 0,626 -0,207 -0,185 -0,038 0,960	-0,061 1,176 0,451 -0,313 -0,251 -0,062 0,914
131506	0,224 1,667 0,321 0,065 0,292 0,001 0,954	0,174 1,160 0,626 -0,207 -0,185 -0,038 0,960	-0,061 1,176 0,451 -0,313 -0,251 -0,062 0,914
131515	0,224 1,667 0,321 0,065 0,292 0,001 0,954	0,174 1,160 0,626 -0,207 -0,185 -0,038 0,960	-0,061 1,176 0,451 -0,313 -0,251 -0,062 0,914
131536	0,224 1,667 0,321 0,065 0,292 0,001 0,954	0,174 1,160 0,626 -0,207 -0,185 -0,038 0,960	-0,061 1,176 0,451 -0,313 -0,251 -0,062 0,914
131548	0,224 1,667 0,320 0,066 0,293 0,001 0,954	0,174 1,160 0,627 -0,207 -0,185 -0,039 0,960	-0,061 1,175 0,452 -0,312 -0,251 -0,062 0,914
131556	0,224 1,667 0,320 0,066 0,293 0,001 0,954	0,174 1,160 0,627 -0,207 -0,185 -0,039 0,960	-0,061 1,175 0,452 -0,312 -0,251 -0,062 0,914
131567	0,224 1,667 0,320 0,066 0,293 0,001 0,954	0,174 1,160 0,627 -0,207 -0,185 -0,039 0,960	-0,061 1,175 0,452 -0,312 -0,251 -0,062 0,914
131589	0,223 1,667 0,322 0,067 0,291 0,002 0,954	0,174 1,160 0,628 -0,207 -0,187 -0,041 0,959	-0,061 1,175 0,452 -0,311 -0,249 -0,063 0,915
131631	0,223 1,667 0,322 0,067 0,291 0,002 0,954	0,174 1,160 0,628 -0,207 -0,187 -0,041 0,959	-0,061 1,175 0,452 -0,311 -0,249 -0,063 0,915
131642	0,223 1,667 0,322 0,067 0,291 0,002 0,954	0,174 1,160 0,628 -0,207 -0,187 -0,041 0,959	-0,061 1,175 0,452 -0,311 -0,249 -0,063 0,915
131655	0,223 1,667 0,322 0,067 0,291 0,002 0,954	0,174 1,160 0,628 -0,207 -0,187 -0,041 0,959	-0,061 1,175 0,452 -0,311 -0,249 -0,063 0,915
131679	0,218 1,667 0,326 0,067 0,271 0,006 0,960	0,173 1,160 0,630 -0,207 -0,196 -0,045 0,957	-0,061 1,176 0,453 -0,311 -0,247 -0,065 0,916
131688	0,218 1,667 0,326 0,067 0,271 0,006 0,960	0,173 1,160 0,630 -0,207 -0,196 -0,045 0,957	-0,061 1,176 0,453 -0,311 -0,247 -0,065 0,916
131701	0,218 1,667 0,326 0,067 0,271 0,006 0,960	0,173 1,160 0,630 -0,207 -0,196 -0,045 0,957	-0,061 1,176 0,453 -0,311 -0,247 -0,065 0,916
131713	0,214 1,668 0,328 0,066 0,249 0,008 0,966	0,173 1,160 0,630 -0,209 -0,197 -0,047 0,957	-0,061 1,176 0,453 -0,312 -0,247 -0,065 0,915
131719	0,214 1,668 0,328 0,066 0,249 0,008 0,966	0,173 1,160 0,630 -0,209 -0,197 -0,047 0,957	-0,061 1,176 0,453 -0,312 -0,247 -0,065 0,915
131755	0,214 1,668 0,328 0,066 0,249 0,008 0,966	0,173 1,160 0,630 -0,209 -0,197 -0,047 0,957	-0,061 1,176 0,453 -0,312 -0,247 -0,065 0,915
131765	0,206 1,668 0,331 0,066 0,209 0,011 0,976	0,171 1,160 0,630 -0,210 -0,199 -0,048 0,956	-0,062 1,177 0,453 -0,312 -0,248 -0,067 0,915
131771	0,206 1,668 0,331 0,066 0,209 0,011 0,976	0,171 1,160 0,630 -0,210 -0,199 -0,048 0,956	-0,062 1,177 0,453 -0,312 -0,248 -0,067 0,915
131778	0,206 1,668 0,331 0,066 0,209 0,011 0,976	0,171 1,160 0,630 -0,210 -0,199 -0,048 0,956	-0,062 1,177 0,453 -0,312 -0,248 -0,067 0,915
131787	0,206 1,668 0,331 0,066 0,209 0,011 0,976	0,171 1,160 0,630 -0,210 -0,199 -0,048 0,956	-0,062 1,177 0,453 -0,312 -0,248 -0,067 0,915
131796	0,197 1,669 0,333 0,065 0,164 0,017 0,984	0,170 1,160 0,630 -0,211 -0,200 -0,050 0,955	-0,062 1,179 0,453 -0,312 -0,248 -0,069 0,914
131813	0,197 1,669 0,333 0,065 0,164 0,017 0,984	0,170 1,160 0,630 -0,211 -0,200 -0,050 0,955	-0,062 1,179 0,453 -0,312 -0,248 -0,069 0,914
131835	0,197 1,669 0,333 0,065 0,164 0,017 0,984	0,170 1,160 0,630 -0,211 -0,200 -0,050 0,955	-0,062 1,179 0,453 -0,312 -0,248 -0,069 0,914
131848	0,184 1,668 0,335 0,064 0,091 0,023 0,994	0,167 1,160 0,631 -0,212 -0,203 -0,052 0,954	-0,063 1,178 0,453 -0,312 -0,250 -0,071 0,914
131856	0,184 1,668 0,335 0,064 0,091 0,023 0,994	0,167 1,160 0,631 -0,212 -0,203 -0,052 0,954	-0,063 1,178 0,453 -0,312 -0,250 -0,071 0,914
131862	0,184 1,668 0,335 0,064 0,091 0,023 0,994	0,167 1,160 0,631 -0,212 -0,203 -0,052 0,954	-0,063 1,178 0,453 -0,312 -0,250 -0,071 0,914
131895	0,184 1,668 0,335 0,064 0,091 0,023 0,994	0,167 1,160 0,631 -0,212 -0,203 -0,052 0,954	-0,063 1,178 0,453 -0,312 -0,250 -0,071 0,914
131904	0,187 1,668 0,328 0,065 0,055 0,021 0,996	0,168 1,160 0,628 -0,214 -0,204 -0,054 0,954	-0,062 1,179 0,452 -0,310 -0,250 -0,072 0,914
131935	0,187 1,668 0,328 0,065 0,055 0,021 0,996	0,168 1,160 0,628 -0,214 -0,204 -0,054 0,954	-0,062 1,179 0,452 -0,310 -0,250 -0,072 0,914
131943	0,150 1,668 0,328 0,066 -0,121 0,029 0,990	0,161 1,159 0,630 -0,214 -0,211 -0,060 0,952	-0,063 1,180 0,451 -0,309 -0,248 -0,079 0,915
131969	0,150 1,668 0,328 0,066 -0,121 0,029 0,990	0,161 1,159 0,630 -0,214 -0,211 -0,060 0,952	-0,063 1,180 0,451 -0,309 -0,248 -0,079 0,915
131979	0,134 1,666 0,319 0,068 -0,226 0,038 0,971	0,156 1,157 0,631 -0,213 -0,218 -0,063 0,950	-0,065 1,182 0,450 -0,309 -0,251 -0,083 0,914
131986	0,134 1,666 0,319 0,068 -0,226 0,038 0,971	0,156 1,157 0,631 -0,213 -0,218 -0,063 0,950	-0,065 1,182 0,450 -0,309 -0,251 -0,083 0,914
132013	0,134 1,666 0,319 0,068 -0,226 0,038 0,971	0,156 1,157 0,631 -0,213 -0,218 -0,063 0,950	-0,065 1,182 0,450 -0,309 -0,251 -0,083 0,914
132019	0,120 1,665 0,308 0,069 -0,324 0,046 0,943	0,147 1,154 0,631 -0,208 -0,228 -0,065 0,949	-0,068 1,183 0,448 -0,307 -0,258 -0,087 0,912
132027	0,120 1,665 0,308 0,069 -0,324 0,046 0,943	0,147 1,154 0,631 -0,208 -0,228 -0,065 0,949	-0,068 1,183 0,448 -0,307 -0,258 -0,087 0,912
132043	0,120 1,665 0,308 0,069 -0,324 0,046 0,943	0,147 1,154 0,631 -0,208 -0,228 -0,065 0,949	-0,068 1,183 0,448 -0,307 -0,258 -0,087 0,912
132050	0,137 1,666 0,312 0,068 -0,289 0,044 0,954	0,154 1,157 0,631 -0,209 -0,226 -0,064 0,949	-0,067 1,183 0,448 -0,308 -0,257 -0,086 0,912
132057	0,137 1,666 0,312 0,068 -0,289 0,044 0,954	0,154 1,157 0,631 -0,209 -0,226 -0,064 0,949	-0,067 1,183 0,448 -0,308 -0,257 -0,086 0,912
132081	0,137 1,666 0,312 0,068 -0,289 0,044 0,954	0,154 1,157 0,631 -0,209 -0,226 -0,064 0,949	-0,067 1,183 0,448 -0,308 -0,257 -0,086 0,912
132090	0,114 1,663 0,294 0,070 -0,406 0,060 0,909	0,148 1,152 0,619 -0,194 -0,233 -0,058 0,951	-0,070 1,184 0,440 -0,308 -0,271 -0,092 0,907
132099	0,114 1,663 0,294 0,070 -0,406 0,060 0,909	0,148 1,152 0,619 -0,194 -0,233 -0,058 0,951	-0,070 1,184 0,440 -0,308 -0,271 -0,092 0,907
132129	0,114 1,663 0,294 0,070 -0,406 0,060 0,909	0,148 1,152 0,619 -0,194 -0,233 -0,058 0,951	-0,070 1,184 0,440 -0,308 -0,271 -0,092 0,907
132137	0,113 1,662 0,289 0,070 -0,425 0,063 0,900	0,147 1,152 0,617 -0,195 -0,236 -0,058 0,950	-0,072 1,185 0,436 -0,307 -0,278 -0,093 0,905
132152	0,113 1,662 0,289 0,070 -0,425 0,063 0,900	0,147 1,152 0,617 -0,195 -0,236 -0,058 0,950	-0,072 1,185 0,436 -0,307 -0,278 -0,093 0,905
132160	0,113 1,662 0,289 0,070 -0,425 0,063 0,900	0,147 1,152 0,617 -0,195 -0,236 -0,058 0,950	-0,072 1,185 0,436 -0,307 -0,278 -0,093 0,905
132170	0,111 1,661 0,285 0,071 -0,440 0,067 0,893	0,126 1,144 0,609 -0,191 -0,256 -0,060 0,946	-0,074 1,185 0,431 -0,308 -0,286 -0,095 0,903
132180	0,111 1,661 0,285 0,071 -0,440 0,067 0,893	0,126 1,144 0,609 -0,191 -0,256 -0,060 0,946	-0,074 1,185 0,431 -0,308 -0,286 -0,095 0,903
132190	0,111 1,661 0,285 0,071 -0,440 0,067 0,893	0,126 1,144 0,609 -0,191 -0,256 -0,060 0,946	-0,074 1,185 0,431 -0,308 -0,286 -0,095 0,903
132213	0,111 1,661 0,285 0,071 -0,440 0,067 0,893	0,126 1,144 0,609 -0,191 -0,256 -0,060 0,946	-0,074 1,185 0,431 -0,308 -0,286 -0,095 0,903
132221	0,109 1,659 0,281 0,073 -0,451 0,069 0,887	0,115 1,143 0,607 -0,188 -0,268 -0,063 0,943	-0,078 1,185 0,427 -0,306 -0,295 -0,096 0,900
132241	0,109 1,659 0,281 0,073 -0,451 0,069 0,887	0,115 1,143 0,607 -0,188 -0,268 -0,063 0,943	-0,078 1,185 0,427 -0,306 -0,295 -0,096 0,900
132250	0,109 1,659 0,280 0,073 -0,452 0,070 0,886	0,114 1,143 0,606 -0,188 -0,270 -0,063 0,942	-0,078 1,185 0,426 -0,306 -0,296 -0,097 0,900
132258	0,109 1,659 0,280 0,073 -0,452 0,070 0,886	0,114 1,143 0,606 -0,188 -0,270 -0,063 0,942	-0,078 1,185 0,426 -0,306 -0,296 -0,097 0,900
132271	0,109 1,659 0,280 0,073 -0,452 0,070 0,886	0,114 1,143 0,606 -0,188 -0,270 -0,063 0,942	-0,078 1,185 0,426 -0,306 -0,296 -0,097 0,900
132285	0,109 1,659 0,280 0,073 -0,452 0,070 0,886	0,114 1,143 0,606 -0,188 -0,270 -0,063 0,942	-0,078 1,185 0,426 -0,306 -0,296 -0,097 0,900
132297	0,110 1,658 0,277 0,077 -0,449 0,070 0,887	0,096 1,143 0,604 -0,187 -0,287 -0,067 0,937	-0,085 1,185 0,416 -0,306 -0,311 -0,103 0,894
132305	0,110 1,658 0,277 0,077 -0,449 0,070 0,887	0,096 1,143 0,604 -0,187 -0,287 -0,067 0,937	-0,085 1,185 0,416 -0,306 -0,311 -0,103 0,894
132321	0,110 1,658 0,277 0,077 -0,449 0,070 0,887	0,096 1,143 0,604 -0,187 -0,287 -0,067 0,937	-0,085 1,185 0,416 -0,306 -0,311 -0,103 0,894
132330	0,110 1,658 0,277 0,077 -0,449 0,070 0,887	0,096 1,143 0,604 -0,187 -0,287 -0,067 0,937	-0,085 1,185 0,416 -0,306 -0,311 -0,103 0,894
132343	0,110 1,658 0,277 0,077 -0,449 0,070 0,887	0,096 1,143 0,604 -0,187 -0,287 -0,067 0,937	-0,085 1,185 0,416 -0,306 -0,311 -0,103 0,894
132363	0,110 1,658 0,277 0,077 -0,449 0,070 0,887	0,096 1,143 0,604 -0,187 -0,287 -0,067 0,937	-0,085 1,185 0,416 -0,306 -0,311 -0,103 0,894
132384	0,111 1,659 0,275 0,077 -0,441 0,070 0,891	0,083 1,144 0,604 -0,187 -0,300 -0,071 0,933	-0,091 1,184 0,410 -0,303 -0,323 -0,107 0,890
132393	0,111 1,659 0,275 0,077 -0,441 0,070 0,891	0,083 1,144 0,604 -0,187 -0,300 -0,071 0,933	-0,091 1,184 0,410 -0,303 -0,323 -0,107 0,890
132401	0,111 1,659 0,275 0,077 -0,441 0,070 0,891	0,083 1,144 0,604 -0,187 -0,300 -0,071 0,933	-0,091 1,184 0,410 -0,303 -0,323 -0,107 0,890
132421	0,111 1,659 0,275 0,077 -0,441 0,070 0,891	0,083 1,144 0,604 -0,187 -0,300 -0,071 0,933	-0,091 1,184 0,410 -0,303 -0,323 -0,107 0,890
132440	0,111 1,659 0,275 0,077 -0,441 0,070 0,891	0,083 1,144 0,604 -0,187 -0,300 -0,071 0,933	-0,091 1,184 0,410 -0,303 -0,323 -0,107 0,890
132452	0,116 1,659 0,272 0,078 -0,434 0,069 0,895	0,072 1,145 0,604 -0,187 -0,310 -0,075 0,929	-0,097 1,183 0,404 -0,301 -0,333 -0,111 0,887
132471	0,119 1,660 0,271 0,074 -0,412 0,072 0,905	0,068 1,146 0,596 -0,191 -0,325 -0,082 0,923	-0,098 1,181 0,394 -0,297 -0,344 -0,117 0,883
132479	0,119 1,660 0,271 0,074 -0,412 0,072 0,905	0,068 1,146 0,596 -0,191 -0,325 -0,082 0,923	-0,098 1,181 0,394 -0,297 -0,344 -0,117 0,883
132485	0,119 1,660 0,271 0,074 -0,412 0,072 0,905	0,068 1,146 0,596 -0,191 -0,325 -0,082 0,923	-0,098 1,181 0,394 -0,297 -0,344 -0,117 0,883
132495	0,119 1,660 0,271 0,074 -0,412 0,072 0,905	0,068 1,146 0,596 -0,191 -0,325 -0,082 0,923	-0,098 1,181 0,394 -0,297 -0,344 -0,117 0,883
132534	0,119 1,660 0,271 0,074 -0,412 0,072 0,905	0,068 1,146 0,596 -0,191 -0,325 -0,082 0,923	-0,098 1,181 0,394 -0,297 -0,344 -0,117 0,883
132542	0,117 1,660 0,273 0,074 -0,417 0,072 0,903	0,070 1,145 0,596 -0,191 -0,322 -0,081 0,924	-0,097 1,182 0,395 -0,298 -0,341 -0,115 0,884
132548	0,117 1,660 0,273 0,074 -0,417 0,072 0,903	0,070 1,145 0,596 -0,191 -0,322 -0,081 0,924	-0,097 1,182 0,395 -0,298 -0,341 -0,115 0,884
132582	0,117 1,660 0,273 0,074 -0,417 0,072 0,903	0,070 1,145 0,596 -0,191 -0,322 -0,081 0,924	-0,097 1,182 0,395 -0,298 -0,341 -0,115 0,884
132592	0,102 1,657 0,253 0,078 -0,458 0,076 0,882	0,062 1,146 0,590 -0,191 -0,336 -0,086 0,918	-0,100 1,179 0,389 -0,291 -0,349 -0,120 0,883
132613	0,102 1,657 0,253 0,078 -0,458 0,076 0,882	0,062 1,146 0,590 -0,191 -0,336 -0,086 0,918	-0,100 1,179 0,389 -0,291 -0,349 -0,120 0,883
132621	0,101 1,654 0,251 0,088 -0,508 0,077 0,853	0,059 1,143 0,587 -0,190 -0,341 -0,089 0,916	-0,099 1,180 0,389 -0,289 -0,346 -0,127 0,883
132629	0,101 1,654 0,251 0,088 -0,508 0,077 0,853	0,059 1,143 0,587 -0,190 -0,341 -0,089 0,916	-0,099 1,180 0,389 -0,289 -0,346 -0,127 0,883
132662	0,101 1,654 0,251 0,088 -0,508 0,077 0,853	0,059 1,143 0,587 -0,190 -0,341 -0,089 0,916	-0,099 1,180 0,389 -0,289 -0,346 -0,127 0,883
132670	0,097 1,649 0,244 0,099 -0,549 0,095 0,824	0,054 1,139 0,584 -0,188 -0,352 -0,089 0,912	-0,100 1,183 0,387 -0,289 -0,349 -0,127 0,883
132697	0,097 1,649 0,244 0,099 -0,549 0,095 0,824	0,054 1,139 0,584 -0,188 -0,352 -0,089 0,912	-0,100 1,183 0,387 -0,289 -0,349 -0,127 0,883
132713	0,097 1,650 0,242 0,104 -0,574 0,103 0,806	0,050 1,136 0,581 -0,182 -0,360 -0,089 0,911	-0,100 1,184 0,384 -0,292 -0,351 -0,132 0,880
132733	0,097 1,650 0,242 0,104 -0,574 0,103 0,806	0,050 1,136 0,581 -0,182 -0,360 -0,089 0,911	-0,100 1,184 0,384 -0,292 -0,351 -0,132 0,880
132751	0,095 1,650 0,238 0,107 -0,602 0,108 0,784	0,052 1,139 0,583 -0,178 -0,370 -0,089 0,907	-0,102 1,185 0,380 -0,291 -0,357 -0,133 0,877
132760	0,095 1,650 0,238 0,107 -0,602 0,108 0,784	0,052 1,139 0,583 -0,178 -0,370 -0,089 0,907	-0,102 1,185 0,380 -0,291 -0,357 -0,133 0,877
132790	0,095 1,650 0,238 0,107 -0,602 0,108 0,784	0,052 1,139 0,583 -0,178 -0,370 -0,089 0,907	-0,102 1,185 0,380 -0,291 -0,357 -0,133 0,877
132797	0,098 1,652 0,251 0,103 -0,590 0,104 0,794	0,052 1,139 0,584 -0,179 -0,366 -0,089 0,909	-0,101 1,184 0,382 -0,290 -0,357 -0,132 0,878
132804	0,098 1,652 0,251 0,103 -0,590 0,104 0,794	0,052 1,139 0,584 -0,179 -0,366 -0,089 0,909	-0,101 1,184 0,382 -0,290 -0,357 -0,132 0,878
132821	0,097 1,650 0,224 0,105 -0,657 0,110 0,738	0,050 1,138 0,583 -0,167 -0,389 -0,092 0,901	-0,107 1,185 0,366 -0,289 -0,378 -0,138 0,869
132827	0,097 1,650 0,224 0,105 -0,657 0,110 0,738	0,050 1,138 0,583 -0,167 -0,389 -0,092 0,901	-0,107 1,185 0,366 -0,289 -0,378 -0,138 0,869
132834	0,097 1,650 0,224 0,105 -0,657 0,110 0,738	0,050 1,138 0,583 -0,167 -0,389 -0,092 0,901	-0,107 1,185 0,366 -0,289 -0,378 -0,138 0,869
132859	0,097 1,650 0,224 0,105 -0,657 0,110 0,738	0,050 1,138 0,583 -0,167 -0,389 -0,092 0,901	-0,107 1,185 0,366 -0,289 -0,378 -0,138 0,869
132866	0,095 1,650 0,225 0,104 -0,672 0,108 0,725	0,040 1,131 0,567 -0,163 -0,387 -0,087 0,903	-0,108 1,184 0,361 -0,284 -0,386 -0,141 0,866
132872	0,095 1,650 0,225 0,104 -0,672 0,108 0,725	0,040 1,131 0,567 -0,163 -0,387 -0,087 0,903	-0,108 1,184 0,361 -0,284 -0,386 -0,141 0,866
132884	0,095 1,650 0,225 0,104 -0,672 0,108 0,725	0,040 1,131 0,567 -0,163 -0,387 -0,087 0,903	-0,108 1,184 0,361 -0,284 -0,386 -0,141 0,866
132890	0,095 1,650 0,225 0,104 -0,672 0,108 0,725	0,040 1,131 0,567 -0,163 -0,387 -0,087 0,903	-0,108 1,184 0,361 -0,284 -0,386 -0,141 0,866
132904	0,093 1,649 0,226 0,104 -0,683 0,109 0,714	0,031 1,127 0,559 -0,159 -0,400 -0,089 0,898	-0,110 1,184 0,354 -0,281 -0,394 -0,145 0,863
132912	0,093 1,649 0,226 0,104 -0,683 0,109 0,714	0,031 1,127 0,559 -0,159 -0,400 -0,089 0,898	-0,110 1,184 0,354 -0,281 -0,394 -0,145 0,863
132918	0,093 1,649 0,226 0,104 -0,683 0,109 0,714	0,031 1,127 0,559 -0,159 -0,400 -0,089 0,898	-0,110 1,184 0,354 -0,281 -0,394 -0,145 0,863
132942	0,093 1,649 0,226 0,104 -0,683 0,109 0,714	0,031 1,127 0,559 -0,159 -0,400 -0,089 0,898	-0,110 1,184 0,354 -0,281 -0,394 -0,145 0,863
132949	0,093 1,649 0,224 0,103 -0,689 0,110 0,709	0,012 1,126 0,546 -0,157 -0,415 -0,091 0,892	-0,110 1,183 0,348 -0,279 -0,399 -0,148 0,861
132955	0,093 1,649 0,224 0,103 -0,689 0,110 0,709	0,012 1,126 0,546 -0,157 -0,415 -0,091 0,892	-0,110 1,183 0,348 -0,279 -0,399 -0,148 0,861
132971	0,093 1,649 0,224 0,103 -0,689 0,110 0,709	0,012 1,126 0,546 -0,157 -0,415 -0,091 0,892	-0,110 1,183 0,348 -0,279 -0,399 -0,148 0,861
132991	0,093 1,649 0,224 0,103 -0,689 0,110 0,709	0,012 1,126 0,546 -0,157 -0,415 -0,091 0,892	-0,110 1,183 0,348 -0,279 -0,399 -0,148 0,861
133001	0,093 1,649 0,224 0,103 -0,689 0,110 0,709	0,012 1,126 0,546 -0,157 -0,415 -0,091 0,892	-0,110 1,183 0,348 -0,279 -0,400 -0,148 0,861
133008	0,093 1,649 0,224 0,103 -0,689 0,110 0,709	0,012 1,126 0,546 -0,157 -0,415 -0,091 0,892	-0,110 1,183 0,348 -0,279 -0,400 -0,148 0,861
133024	0,093 1,649 0,224 0,103 -0,689 0,110 0,709	0,012 1,126 0,546 -0,157 -0,415 -0,091 0,892	-0,110 1,183 0,348 -0,279 -0,400 -0,148 0,861
133042	0,096 1,648 0,218 0,104 -0,700 0,111 0,698	-0,003 1,127 0,535 -0,161 -0,430 -0,095 0,883	-0,114 1,182 0,335 -0,274 -0,415 -0,153 0,854
133073	0,096 1,648 0,218 0,104 -0,700 0,111 0,698	-0,003 1,127 0,535 -0,161 -0,430 -0,095 0,883	-0,114 1,182 0,335 -0,274 -0,415 -0,153 0,854
133081	0,092 1,648 0,223 0,104 -0,700 0,111 0,698	-0,002 1,127 0,537 -0,162 -0,430 -0,095 0,883	-0,114 1,182 0,334 -0,275 -0,415 -0,153 0,854
133090	0,092 1,648 0,223 0,104 -0,700 0,111 0,698	-0,002 1,127 0,537 -0,162 -0,430 -0,095 0,883	-0,114 1,182 0,334 -0,275 -0,415 -0,153 0,854
133115	0,092 1,648 0,223 0,104 -0,700 0,111 0,698	-0,002 1,127 0,537 -0,162 -0,430 -0,095 0,883	-0,114 1,182 0,334 -0,275 -0,415 -0,153 0,854
